罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,施錠関係,盗難防止装置の有無,現金以外の主な被害品
窃盗,オートバイ盗,旭,鶴ケ峰,141127,神奈川県,横浜市旭区,鶴ケ峰本町１丁目,2020-02-16,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,希望が丘,141127,神奈川県,横浜市旭区,中希望が丘,2020-08-10,15,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,南希望が丘,141127,神奈川県,横浜市旭区,善部町,2020-04-11,19,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,二俣川,141127,神奈川県,横浜市旭区,さちが丘,2020-03-04,19,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,二俣川,141127,神奈川県,横浜市旭区,二俣川１丁目,2020-11-06,08,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,二俣川,141127,神奈川県,横浜市旭区,二俣川２丁目,2020-03-03,19,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,二俣川,141127,神奈川県,横浜市旭区,本宿町,2020-05-28,14,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,二俣川,141127,神奈川県,横浜市旭区,本宿町,2020-08-27,12,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,二俣川,141127,神奈川県,横浜市旭区,本宿町,2020-09-02,07,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,二俣川,141127,神奈川県,横浜市旭区,本村町,2020-08-25,20,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,白根,141127,神奈川県,横浜市旭区,白根５丁目,2020-07-18,09,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,白根,141127,神奈川県,横浜市旭区,白根６丁目,2020-10-09,12,一戸建住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,旭,白根,141127,神奈川県,横浜市旭区,中白根１丁目,2020-09-23,22,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,旭,左近山,141127,神奈川県,横浜市旭区,左近山,2020-09-26,00,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,左近山,141127,神奈川県,横浜市旭区,左近山,2020-10-05,00,４階建て以上共同住宅,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,旭,ひかりが丘,141127,神奈川県,横浜市旭区,上白根町,2020-04-21,12,４階建て以上共同住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,旭,ひかりが丘,141127,神奈川県,横浜市旭区,上白根町,2020-09-13,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,今宿,141127,神奈川県,横浜市旭区,今宿東町,2020-10-17,21,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,今宿,141127,神奈川県,横浜市旭区,今宿南町,2020-04-12,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,笹野台,141127,神奈川県,横浜市旭区,金が谷１丁目,2020-02-19,19,道路上,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,旭,笹野台,141127,神奈川県,横浜市旭区,笹野台３丁目,2020-05-30,21,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,笹野台,141127,神奈川県,横浜市旭区,笹野台３丁目,2020-12-24,21,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,旭,都岡,141127,神奈川県,横浜市旭区,都岡町,2020-03-05,13,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,加賀町,元町,141046,神奈川県,横浜市中区,新山下２丁目,2020-11-18,12,駐車（輪）場,駐車（輪）場,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,山手,見晴通,141046,神奈川県,横浜市中区,本牧町１丁目,2020-09-14,06,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,山手,本牧ふ頭,141046,神奈川県,横浜市中区,小港町１丁目,2020-04-29,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,山手,本牧ふ頭,141046,神奈川県,横浜市中区,錦町,2018-08-01,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,山手,本牧ふ頭,141046,神奈川県,横浜市中区,錦町,2019-09-01,09,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,山手,本牧ふ頭,141046,神奈川県,横浜市中区,錦町,2020-02-15,16,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,山手,本牧ふ頭,141046,神奈川県,横浜市中区,錦町,2020-04-20,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,山手,本牧ふ頭,141046,神奈川県,横浜市中区,錦町,2020-10-21,20,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,山手,本牧ふ頭,141046,神奈川県,横浜市中区,本牧ふ頭,2019-10-20,05,その他,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,磯子,根岸駅前,141071,神奈川県,横浜市磯子区,下町,2020-04-01,18,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,磯子,丸山,141071,神奈川県,横浜市磯子区,中浜町,2020-09-02,17,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,磯子,丸山,141071,神奈川県,横浜市磯子区,丸山１丁目,2020-01-14,20,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,磯子,丸山,141071,神奈川県,横浜市磯子区,丸山２丁目,2020-07-16,22,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,磯子,岡村,141071,神奈川県,横浜市磯子区,岡村１丁目,2020-09-28,21,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,磯子,岡村,141071,神奈川県,横浜市磯子区,岡村３丁目,2020-11-02,17,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,磯子,岡村,141071,神奈川県,横浜市磯子区,岡村７丁目,2020-07-20,22,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,磯子,汐見台,141071,神奈川県,横浜市磯子区,汐見台３丁目,2020-06-12,20,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,磯子,森,141071,神奈川県,横浜市磯子区,森２丁目,2017-05-03,08,その他の住宅（３階建て以下共同住宅等）,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台２丁目,2020-03-28,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台３丁目,2020-05-15,17,駐車（輪）場,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台５丁目,2020-01-17,16,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台５丁目,2020-05-26,20,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,磯子,洋光台,141071,神奈川県,横浜市磯子区,洋光台５丁目,2020-11-14,16,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,磯子,磯子駅前,141071,神奈川県,横浜市磯子区,森１丁目,2020-08-05,19,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,金沢,富岡,141089,神奈川県,横浜市金沢区,富岡東５丁目,2020-06-17,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,金沢,金沢文庫駅前,141089,神奈川県,横浜市金沢区,泥亀１丁目,2020-01-29,14,その他,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,金沢,金沢文庫駅前,141089,神奈川県,横浜市金沢区,釜利谷東３丁目,2020-08-12,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,金沢,洲崎,141089,神奈川県,横浜市金沢区,平潟町,2019-12-25,21,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,金沢,洲崎,141089,神奈川県,横浜市金沢区,平潟町,2020-05-15,07,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,金沢,六浦,141089,神奈川県,横浜市金沢区,六浦３丁目,2020-01-28,19,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,金沢,六浦川,141089,神奈川県,横浜市金沢区,六浦南４丁目,2020-03-10,10,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,金沢,六浦川,141089,神奈川県,横浜市金沢区,六浦南４丁目,2020-08-08,14,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,金沢,大道,141089,神奈川県,横浜市金沢区,高舟台１丁目,2020-07-06,22,道路上,その他,キーなし,あり,自動二輪（50cc超）
窃盗,オートバイ盗,金沢,並木,141089,神奈川県,横浜市金沢区,並木１丁目,2020-11-18,17,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,金沢,幸浦,141089,神奈川県,横浜市金沢区,並木２丁目,2020-03-27,09,その他,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,金沢,柴町,141089,神奈川県,横浜市金沢区,柴町,2020-08-15,21,一戸建住宅,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,金沢,釜利谷西,141089,神奈川県,横浜市金沢区,釜利谷西６丁目,2020-10-26,07,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊勢佐木,横浜橋,141046,神奈川県,横浜市中区,末吉町３丁目,2019-11-11,13,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢佐木,横浜橋,141046,神奈川県,横浜市中区,末吉町３丁目,2020-05-17,15,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢佐木,寿町,141046,神奈川県,横浜市中区,扇町２丁目,2020-03-13,18,道路上,その他,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢佐木,寿町,141046,神奈川県,横浜市中区,吉浜町,2020-03-23,16,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊勢佐木,寿町,141046,神奈川県,横浜市中区,吉浜町,2020-05-01,18,駐車（輪）場,駐車（輪）場,キーなし,なし,原動機付自転車（50cc以下）
窃盗,オートバイ盗,伊勢佐木,寿町,141046,神奈川県,横浜市中区,吉浜町,2020-10-01,不明,駐車（輪）場,駐車（輪）場,キーなし,なし,なし
窃盗,オートバイ盗,伊勢佐木,桜木町駅前,141046,神奈川県,横浜市中区,花咲町２丁目,2020-09-07,22,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,伊勢佐木,黄金町,141046,神奈川県,横浜市中区,日ノ出町１丁目,2020-05-05,18,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,戸部,横浜駅相鉄口,141038,神奈川県,横浜市西区,南幸２丁目,2020-03-08,12,その他,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,戸部,横浜駅相鉄口,141038,神奈川県,横浜市西区,南幸２丁目,2020-09-11,12,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,戸部,高島,141038,神奈川県,横浜市西区,平沼１丁目,2020-09-10,17,駐車（輪）場,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,戸部,岡野,141038,神奈川県,横浜市西区,岡野１丁目,2020-12-06,12,道路上,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,戸部,浜松町,141038,神奈川県,横浜市西区,浜松町,2020-05-07,21,４階建て以上共同住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,戸部,藤棚町,141038,神奈川県,横浜市西区,藤棚町２丁目,2020-07-28,21,一戸建住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神奈川,東神奈川駅前,141020,神奈川県,横浜市神奈川区,神奈川２丁目,2020-02-18,20,一戸建住宅,その他,キーなし,なし,自動二輪（50cc超）
窃盗,オートバイ盗,神奈川,東神奈川駅前,141020,神奈川県,横浜市神奈川区,東神奈川２丁目,2020-07-18,22,４階建て以上共同住宅,駐車（輪）場,キーなし,なし,自動二輪（50cc超）
