罪名,手口,管轄警察署（発生地）,管轄交番・駐在所（発生地）,市区町村コード（発生地）,都道府県（発生地）,市区町村（発生地）,町丁目（発生地）,発生年月日（始期）,発生時（始期）,発生場所,発生場所の詳細,被害者の年齢,被害者の職業,施錠関係
窃盗,自転車盗,鶴見,鶴見駅西口,141011,神奈川県,横浜市鶴見区,豊岡町,2020/8/13,16,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,鶴見,鶴見駅西口,141011,神奈川県,横浜市鶴見区,東寺尾東台,2020/1/20,9,４階建て以上共同住宅,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,鶴見,東寺尾,141011,神奈川県,横浜市鶴見区,馬場４丁目,2020/2/15,8,一戸建住宅,その他,10歳代,小学生,施錠した
窃盗,自転車盗,鶴見,東寺尾,141011,神奈川県,横浜市鶴見区,馬場４丁目,2020/12/9,17,その他の住宅（３階建て以下共同住宅等）,その他,10歳代,中学生,施錠した
窃盗,自転車盗,鶴見,東寺尾,141011,神奈川県,横浜市鶴見区,東寺尾中台,2020/1/14,10,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,鶴見,東寺尾,141011,神奈川県,横浜市鶴見区,東寺尾中台,2020/7/12,13,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠した
窃盗,自転車盗,鶴見,東寺尾,141011,神奈川県,横浜市鶴見区,東寺尾中台,2020/11/25,12,道路上,その他,70歳以上,その他,施錠した
窃盗,自転車盗,鶴見,岸谷,141011,神奈川県,横浜市鶴見区,岸谷１丁目,2020/9/15,17,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠した
窃盗,自転車盗,鶴見,駒岡,141011,神奈川県,横浜市鶴見区,駒岡４丁目,2020/10/20,21,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠した
窃盗,自転車盗,鶴見,向谷,141011,神奈川県,横浜市鶴見区,馬場２丁目,2020/3/22,21,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,岩間町,141062,神奈川県,横浜市保土ケ谷区,帷子町１丁目,2020/2/17,15,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,保土ケ谷,岩間町,141062,神奈川県,横浜市保土ケ谷区,帷子町２丁目,2020/3/11,17,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,保土ケ谷,岩間町,141062,神奈川県,横浜市保土ケ谷区,帷子町２丁目,2020/3/12,8,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,岩井町,2020/3/5,7,道路上,その他,10歳代,高校生,施錠した
窃盗,自転車盗,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,岩井町,2020/5/17,12,道路上,その他,60-64歳,その他,施錠した
窃盗,自転車盗,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,岩井町,2020/9/18,17,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,保土ケ谷,保土ケ谷橋,141062,神奈川県,横浜市保土ケ谷区,岩井町,2020/11/5,17,駐車（輪）場,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,天王町１丁目,2020/9/16,18,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,天王町２丁目,2020/3/20,17,４階建て以上共同住宅,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,宮田町,141062,神奈川県,横浜市保土ケ谷区,天王町２丁目,2020/6/11,16,その他,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,和田町,141062,神奈川県,横浜市保土ケ谷区,釜台町,2020/6/22,16,道路上,その他,50歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,和田町,141062,神奈川県,横浜市保土ケ谷区,和田１丁目,2020/1/9,23,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,和田町,141062,神奈川県,横浜市保土ケ谷区,和田１丁目,2020/1/19,16,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,星川,141062,神奈川県,横浜市保土ケ谷区,星川２丁目,2020/2/21,12,その他,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,保土ケ谷,星川,141062,神奈川県,横浜市保土ケ谷区,星川２丁目,2020/10/28,17,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠した
窃盗,自転車盗,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,仏向町,2020/10/15,18,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,上星川１丁目,2020/3/9,9,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,両郡橋,141062,神奈川県,横浜市保土ケ谷区,上星川１丁目,2020/10/25,5,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,西谷,141062,神奈川県,横浜市保土ケ谷区,西谷町,2020/10/26,10,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,岡沢町,2020/3/26,14,駐車（輪）場,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,岡沢町,2020/7/16,19,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,常盤台,2020/2/1,12,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,大学生,施錠した
窃盗,自転車盗,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,常盤台,2020/3/12,15,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,大学生,施錠した
窃盗,自転車盗,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,常盤台,2020/3/23,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,常盤台,2020/4/7,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,保土ケ谷,岡沢町,141062,神奈川県,横浜市保土ケ谷区,峰沢町,2020/5/12,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,保土ケ谷,花見台,141062,神奈川県,横浜市保土ケ谷区,桜ケ丘１丁目,2020/4/26,17,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,上菅田町,141062,神奈川県,横浜市保土ケ谷区,上菅田町,2020/4/19,15,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,保土ケ谷,川島町,141062,神奈川県,横浜市保土ケ谷区,川島町,2020/5/19,19,４階建て以上共同住宅,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,港南,上大岡駅前,141119,神奈川県,横浜市港南区,上大岡西１丁目,2020/2/3,10,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,港南,上大岡駅前,141119,神奈川県,横浜市港南区,上大岡西１丁目,2020/8/28,16,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,港南,上大岡駅前,141119,神奈川県,横浜市港南区,上大岡西１丁目,2020/9/19,21,道路上,その他,40歳代,その他,施錠した
窃盗,自転車盗,港南,上大岡駅前,141119,神奈川県,横浜市港南区,上大岡西１丁目,2020/12/11,14,駐車（輪）場,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,港南,上大岡駅前,141119,神奈川県,横浜市港南区,上大岡西２丁目,2020/1/10,7,その他の住宅（３階建て以下共同住宅等）,その他,50歳代,その他,施錠した
窃盗,自転車盗,港南,上大岡駅前,141119,神奈川県,横浜市港南区,最戸１丁目,2020/4/15,20,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,港南,関の下,141119,神奈川県,横浜市港南区,上大岡西２丁目,2020/11/20,8,駐車（輪）場,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,港南,関の下,141119,神奈川県,横浜市港南区,港南中央通,2020/1/20,8,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,港南,笹下,141119,神奈川県,横浜市港南区,笹下５丁目,2020/3/5,23,その他の住宅（３階建て以下共同住宅等）,その他,20歳代,その他,施錠した
窃盗,自転車盗,港南,笹下,141119,神奈川県,横浜市港南区,笹下５丁目,2020/11/6,22,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,港南,日野,141119,神奈川県,横浜市港南区,日野３丁目,2020/6/16,17,４階建て以上共同住宅,駐車（輪）場,20歳代,大学生,施錠した
窃盗,自転車盗,港南,日野,141119,神奈川県,横浜市港南区,日野６丁目,2020/1/18,11,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,港南,日野,141119,神奈川県,横浜市港南区,日野中央２丁目,2020/2/15,20,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,港南,日野,141119,神奈川県,横浜市港南区,日野中央２丁目,2020/6/18,19,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,港南,南高校前,141119,神奈川県,横浜市港南区,港南２丁目,2020/1/2,19,その他の住宅（３階建て以下共同住宅等）,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,港南,南高校前,141119,神奈川県,横浜市港南区,東永谷３丁目,2020/7/4,18,４階建て以上共同住宅,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,港南,野庭,141119,神奈川県,横浜市港南区,野庭町,2019/12/15,20,４階建て以上共同住宅,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,港南,野庭,141119,神奈川県,横浜市港南区,野庭町,2020/12/1,19,４階建て以上共同住宅,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,,2020/1/12,9,その他,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台３丁目,2019/12/23,15,その他,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台３丁目,2020/1/21,19,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台３丁目,2020/1/30,12,道路上,その他,20歳代,大学生,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台３丁目,2020/2/5,7,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台３丁目,2020/3/5,6,その他,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台３丁目,2020/3/15,18,その他,駐車（輪）場,10歳代,高校生,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台３丁目,2020/6/23,7,道路上,その他,10歳代,高校生,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台３丁目,2020/8/3,7,駐車（輪）場,駐車（輪）場,60-64歳,その他,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台３丁目,2020/10/22,20,道路上,その他,10歳代,高校生,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台３丁目,2020/11/6,16,その他,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台４丁目,2020/2/28,17,その他,駐車（輪）場,50歳代,その他,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台９丁目,2020/1/27,9,その他,駐車（輪）場,10歳代,その他,施錠した
窃盗,自転車盗,港南,港南台駅前,141119,神奈川県,横浜市港南区,港南台９丁目,2020/12/1,8,その他,その他,10歳代,中学生,施錠した
窃盗,自転車盗,港南,上永谷駅前,141119,神奈川県,横浜市港南区,野庭町,2020/2/1,11,その他,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,港南,上永谷駅前,141119,神奈川県,横浜市港南区,丸山台１丁目,2020/2/18,18,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,港南,上永谷駅前,141119,神奈川県,横浜市港南区,丸山台１丁目,2020/2/26,8,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,港南,上永谷駅前,141119,神奈川県,横浜市港南区,丸山台１丁目,2020/7/26,7,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,港南,上永谷駅前,141119,神奈川県,横浜市港南区,丸山台１丁目,2020/9/16,15,駐車（輪）場,駐車（輪）場,70歳以上,その他,施錠した
窃盗,自転車盗,港南,上永谷駅前,141119,神奈川県,横浜市港南区,丸山台１丁目,2020/11/21,9,駐車（輪）場,駐車（輪）場,40歳代,その他,施錠した
窃盗,自転車盗,港南,上永谷駅前,141119,神奈川県,横浜市港南区,丸山台３丁目,2020/2/12,20,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,港南,日限山,141119,神奈川県,横浜市港南区,日限山３丁目,2020/6/6,13,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,港南,港南台南,141119,神奈川県,横浜市港南区,港南台６丁目,2020/3/24,22,４階建て以上共同住宅,駐車（輪）場,10歳代,小学生,施錠した
窃盗,自転車盗,港南,港南台南,141119,神奈川県,横浜市港南区,港南台６丁目,2020/10/7,17,４階建て以上共同住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,緑,長津田駅前,141135,神奈川県,横浜市緑区,いぶき野,2020/5/31,14,その他の住宅（３階建て以下共同住宅等）,その他,30歳代,その他,施錠した
窃盗,自転車盗,緑,長津田駅前,141135,神奈川県,横浜市緑区,長津田１丁目,2020/3/3,18,一戸建住宅,駐車（輪）場,10歳代,中学生,施錠した
窃盗,自転車盗,緑,長津田駅前,141135,神奈川県,横浜市緑区,長津田４丁目,2020/3/15,12,駐車（輪）場,駐車（輪）場,20歳代,その他,施錠した
窃盗,自転車盗,緑,長津田駅前,141135,神奈川県,横浜市緑区,長津田４丁目,2020/5/22,8,駐車（輪）場,駐車（輪）場,30歳代,その他,施錠した
